sample	total	protocol	CHR13	post.t13	BF.13	factor.13	CHR18	post.t18	BF.18	factor.18	CHR21	post.t21	BF.21	factor.21	post.13	post.18	post.21
Individual_6819	10815	Protocol_1	0.035876098012020345	2.0315661672220395e-16	-36.1325544813658	1.0080475818655172	0.02875635691169672	1.2684799222117596e-15	-34.30095712295529	1.0124570885671096	0.012575127138233935	2.3931894886673385e-10	-22.15322393934346	0.9598453754386461	1	0.9999999999999987	0.9999999997606812
Individual_6820	542980	Protocol_1	0.037995874617849645	1.2423767921699515e-27	-61.952771197998814	1.0676091228359252	0.028805849202548896	8.394705420362545e-76	-172.86886586752493	1.014199618779006	0.013192014438837526	1.1144067262706413e-125	-287.7148144450128	1.0069316924310916	1	1	1
Individual_6821	19117	Protocol_1	0.03656431448449025	1.5253038923400625e-19	-43.32692310301424	1.0273851071069986	0.03018256002510854	1.598566003247991e-18	-40.97742469448744	1.0626710101825747	0.01150808181199979	7.793568779969595e-19	-41.695817888679606	0.8783990003435387	1	1	1
Individual_6822	19359	Protocol_1	0.03445425900098146	1.8956528767661568e-23	-52.31989383366614	0.9680967104970764	0.029288702928870293	4.219413136391057e-21	-46.91459090170369	1.0311999877567708	0.014153623637584586	3.122833810142996e-10	-21.88711006755491	1.080330245960647	1	1	0.9999999996877165
Individual_6823	38584	Protocol_1	0.03856520837652913	9.377439492365773e-20	-43.81339510935483	1.0836062783381477	0.030167945262284886	9.878692219672747e-28	-62.182002467264596	1.0621564519489302	0.013140161725067386	1.2572540589289952e-22	-50.42794202138591	1.0029738328429456	1	1	1
Individual_6824	71694	Protocol_1	0.0372834546824002	1.2439551565941834e-25	-57.34633137893776	1.0475915280305486	0.029611961949396044	7.999790133119845e-41	-92.32657350478016	1.0425813281602012	0.014143442965938573	1.3405725059063609e-25	-57.271530558917014	1.079553166692114	1	1	1
Individual_6825	10103	Protocol_1	0.037315648817183016	3.514210047800644e-14	-30.979376539379036	1.0484961197090303	0.029397208749876273	6.072083510518506e-14	-30.432489508538627	1.0350202730580573	0.01464911412451747	2.9505092330211495e-6	-12.733529830633213	1.118150480080615	0.9999999999999645	0.9999999999999392	0.9999970494907673
Individual_6826	2505	Protocol_1	0.037125748502994015	5.8859381167187545e-8	-16.648114548976327	1.0431602954939894	0.026746506986027943	4.3752668350535395e-8	-16.944713191380604	0.941694063527184	0.02035928143712575	0.09263049531343542	-2.2819313488342017	1.554001157989365	0.9999999411406191	0.9999999562473315	0.9073695046865643
Individual_6827	16337	Protocol_1	0.036359184672828546	9.390176161646158e-19	-41.50945271328398	1.0216213640559895	0.027606047621962417	4.3775017976955927e-23	-51.48297894301808	0.9719568681110764	0.014445736671359491	2.0375019700553295e-8	-17.708956190546612	1.102626906781014	1	1	0.9999999796249803
Individual_6828	709290	Protocol_1	0.03698769191726938	4.361705512574352e-31	-69.90727472933374	1.0392811777774056	0.02897263460643742	9.882074038415795e-76	-172.70574465490185	1.0200718182705828	0.013034160921484865	1.1320635095618067e-146	-336.05338149507025	0.9948829101832364	1	1	1
Individual_6829	388789	Protocol_1	0.037892018549907536	1.1162231262169828e-27	-62.059846732978045	1.0646909722021516	0.029424700801720213	3.4709119590263004e-66	-150.72619876577787	1.0359882163498353	0.013163952683846509	3.791670230514385e-109	-249.64896852026664	1.004789770090368	1	1	1
Individual_6830	11448	Protocol_1	0.03677498252969951	1.189178449047642e-15	-34.3655137051601	1.033304463595499	0.02786512928022362	8.436231652084789e-18	-39.31399595170964	0.9810786446361681	0.012403913347309574	4.4752124270533296e-11	-23.829882202557	0.9467768184671301	0.9999999999999991	1	0.9999999999552478
Individual_6831	19918	Protocol_1	0.03760417712621749	5.27435727615009e-18	-39.78367484533807	1.0566031960171758	0.029420624560698865	4.189704315822451e-21	-46.921656790447145	1.0358446995918034	0.01144693242293403	1.174626630229475e-19	-43.58816643129446	0.8737315359385696	1	1	1
Individual_6832	14000	Protocol_1	0.03807142857142857	3.929084869713875e-15	-33.17036985372421	1.069732039887275	0.02614285714285714	4.743948142984311e-24	-53.70517250129555	0.92044069111261	0.0135	4.967183063043279e-10	-21.422998038140374	1.0304398854961831	0.9999999999999964	1	0.9999999995032818
Individual_6833	7693	Protocol_1	0.03483686468217861	4.08567834297268e-15	-33.1312886233534	0.9788471753778883	0.02898739113479787	2.1761861001678066e-12	-26.853447266615465	1.0205913678013894	0.013258806707396334	1.6709640234637925e-7	-15.60469476442429	1.0120298715100373	0.9999999999999956	0.999999999997824	0.9999998329035977
Individual_6834	238166	Protocol_1	0.03515615159174693	6.510484717849842e-36	-81.01964943690997	0.9878185076839776	0.028182024302377335	2.466676195852907e-73	-167.18584021384717	0.992235920660262	0.01316728668239799	1.8030879719367e-83	-190.5250619834967	1.0050442504670818	1	1	1
Individual_6835	55983	Protocol_1	0.0366539842452173	3.7356343546822146e-26	-58.549294773070656	1.0299046504931573	0.029258882160655912	1.799281217481933e-38	-86.91084627224367	1.030150054753857	0.012861047103585016	1.2463204639122753e-32	-73.46252739436184	0.981669326279938	1	1	1
Individual_6836	4529	Protocol_1	0.041068668580260544	1.5596982554588972e-7	-15.673603118424143	1.153948571522386	0.027599911680282623	2.4738077536250236e-10	-22.120092365441767	0.9717408331777286	0.011923161845882093	5.599778353524841e-7	-14.395368073750229	0.9100815946091263	0.9999998440301743	0.9999999997526192	0.9999994400221648
Individual_6837	1681661	Protocol_1	0.03653768506256612	5.375063717124985e-33	-74.30353764051121	1.0266368728824156	0.028773337789245276	6.481400120859991e-82	-186.94304107045295	1.0130549532374125	0.013159608268253827	8.427613556394238e-177	-405.4260478174054	1.0044581657121556	1	1	1
Individual_6838	6636	Protocol_1	0.03887884267631103	2.0263066361402605e-10	-22.319636184850214	1.092418783460062	0.033152501506931886	7.850820460252824e-7	-14.057476822313536	1.1672370480550034	0.009795057263411695	4.832464414376557e-11	-23.753079454625347	0.7476457544398892	0.9999999997973692	0.9999992149179544	0.9999999999516751
Individual_6839	13351	Protocol_1	0.037525279005317956	1.2694486944641076e-15	-34.300193687535526	1.0543863144611085	0.030035203355553892	3.0495378024584943e-15	-33.423786355952274	1.0574828597817303	0.014680548273537562	5.082870707898445e-7	-14.492218940709588	1.1205498134818694	0.9999999999999991	0.9999999999999973	0.9999994917129293
Individual_6840	5668	Protocol_1	0.03387438249823571	8.191059552999586e-14	-30.133148040868736	0.9518033246841143	0.027522935779816515	8.051596601508378e-12	-25.545150708564822	0.9690306569090495	0.01429075511644319	1.880460022002485e-5	-10.881390220729168	1.0907973382104974	0.9999999999999183	0.9999999999919482	0.9999811953997798
Individual_6841	885497	Protocol_1	0.03731689661286261	4.0418050228015796e-30	-67.6808614098061	1.0485311803061181	0.02888886128355037	5.7767828515343455e-78	-177.84779032589117	1.0171223175793003	0.01322759986764495	8.65519109552815e-148	-338.6244344955283	1.0096478883707698	1	1	1
Individual_6842	235977	Protocol_1	0.03852070328887985	3.65095786401085e-25	-56.26963776318895	1.082355773169761	0.028490064709696283	4.503417082444871e-70	-159.6761200493141	1.003081442396999	0.013416561783563652	2.6463522516222973e-76	-174.02328488462967	1.0240711398524294	1	1	1
Individual_6843	48956	Protocol_1	0.03785031456818368	1.6420948499193908e-22	-50.16089927163536	1.0635191725845674	0.02833156303619577	6.78767555506574e-41	-92.49088026336389	0.9975008974281725	0.013951303211046654	7.317579372416976e-21	-46.36400736641897	1.0648873543195148	1	1	1
Individual_6844	32707	Protocol_1	0.03540526492799707	7.785175230569198e-26	-57.81499110406891	0.9948181010102436	0.029718408903292873	3.932407302022399e-27	-60.800545727443335	1.0463291246338702	0.012902436787232092	3.0638767933411626e-21	-47.234605912855635	0.9848285544931243	1	1	1
Individual_6845	7560	Protocol_1	0.03743386243386243	2.191229325967905e-12	-26.846558393529694	1.0518176891393887	0.03042328042328042	1.7415114379507609e-10	-22.471097551090995	1.0711463213716874	0.013095238095238096	1.1808010650072246e-7	-15.951902456077528	0.9995448624742519	0.9999999999978089	0.9999999998258486	0.9999998819198933
Individual_6846	13930	Protocol_1	0.040918880114860015	3.659971210836839e-11	-24.030980741407138	1.149739811130223	0.030940416367552046	9.361343567717808e-14	-29.999602478168843	1.089353702582681	0.013854989231873654	3.8154603726141775e-9	-19.38420450133324	1.0575358161216843	0.9999999999633999	0.9999999999999067	0.9999999961845396
Individual_6847	35589	Protocol_1	0.03711821068307623	1.5787132043911529e-22	-50.200261958257	1.0429484976240506	0.029250611143892775	2.0135535940173732e-30	-68.3776516715246	1.0298588478538586	0.012953440669869904	2.279799892366614e-22	-49.83278437326023	0.988721623751285	1	1	1
Individual_6848	88177	Protocol_1	0.03786701747621262	8.095630994464197e-25	-55.473302792091786	1.0639884913505897	0.030098551776540368	4.622494481097625e-41	-92.875054322399	1.059713238201161	0.013348152012429546	5.989687479297321e-40	-90.31336448273558	1.0188494986128556	1	1	1
Individual_6849	194120	Protocol_1	0.038677106944158254	2.0754916392198984e-24	-54.53184417167519	1.0867504073478007	0.028987224397280034	2.206183013027157e-62	-141.9690118867596	1.0205854972878754	0.012533484442612817	7.302044965868667e-89	-202.94191883523467	0.9566668351047515	1	1	1
Individual_6850	244049	Protocol_1	0.03873402472454302	1.4101944745378443e-24	-54.91831461177368	1.0883496846957106	0.029305590270806273	1.9308725710142175e-62	-142.10230375555088	1.0317945592145756	0.01308343816200845	5.095560366898742e-87	-198.6965334461654	0.9986441867819541	1	1	1
Individual_6851	15795	Protocol_1	0.0350110794555239	1.0945788545571265e-20	-45.96133217830335	0.9837422668378661	0.029882874327318773	3.23055369673021e-17	-37.97129303521919	1.0521196420102727	0.01430832541943653	1.2368856500738739e-8	-18.208084083776864	1.092138459766393	1	1	0.999999987631144
Individual_6852	2178	Protocol_1	0.03902662993572085	6.91255184420629e-7	-14.18475609281656	1.0965713139116369	0.02066115702479339	5.632715566994963e-10	-21.297259264793272	0.7274403691672616	0.015610651974288337	8.615375874530204e-4	-7.055929963782342	1.1915435876226994	0.9999993087448158	0.9999999994367288	0.9991384624125471
Individual_6853	4756	Protocol_1	0.0372161480235492	2.861395238107356e-10	-21.9745415782884	1.0457003436917316	0.028174936921783012	3.784064699076018e-10	-21.695052180454102	0.9919863873572734	0.012615643397813289	1.457274529619399e-6	-13.438941170072008	0.9629379361706226	0.9999999997138604	0.9999999996215934	0.9999985427254705
Individual_6854	182991	Protocol_1	0.03779420845833948	6.474309401053929e-27	-60.3019555651497	1.0619427015776766	0.02842216283860955	9.01327546371396e-67	-152.07450268856095	1.0006907455879477	0.013060751621664453	3.081021634493134e-73	-166.96345054706921	0.9969125485571858	1	1	1
Individual_6855	574597	Protocol_1	0.03717213977796612	2.4896585667008873e-30	-68.16540721055368	1.044463798805292	0.028776690445651475	1.4346073485635088e-76	-174.63557588047237	1.0131729939459213	0.013357187733315698	1.9005830431049404e-121	-277.97063554838843	1.0195391850717668	1	1	1
Individual_6856	59819	Protocol_1	0.037011651816312545	1.4959810917444736e-25	-57.16184508458697	1.0399544036751638	0.028920577074173757	1.1209467396947324e-41	-94.29181518121763	1.0182389707469726	0.013624433708353534	3.2242685551906993e-27	-60.99909139090758	1.039937771139715	1	1	1
Individual_6857	1720697	Protocol_1	0.036957116796274996	1.4344680892648877e-31	-71.01934377182057	1.038422077192573	0.028497754107783067	1.9664067249783086e-85	-195.04352502472588	1.0033521716004123	0.01305691821395632	7.284019350603613e-184	-421.6899742924523	0.99661994883868	1	1	1
Individual_6858	1623215	Protocol_1	0.03602973112003031	9.366480979841811e-35	-78.35334079153269	1.0123643691307331	0.028375785093163877	8.61659682555394e-87	-198.17121288358007	0.9990578726453693	0.013011215396604886	1.2451752669783596e-184	-423.4563808142064	0.9931315039587937	1	1	1
Individual_6859	162527	Protocol_1	0.03788293637364869	2.0627965866104008e-26	-59.14314978938798	1.064435780965559	0.028087640822755604	8.1826840664571e-68	-154.4737661013181	0.9889128563625108	0.013154737366714454	9.963524889467432e-66	-149.67168522405495	1.0040863752510818	1	1	1
Individual_6860	1073074	Protocol_1	0.03704217975647532	4.026492979127763e-31	-69.98724211422974	1.040812178571701	0.02846867969962929	5.32454701843093e-84	-191.74482017048408	1.0023285165274982	0.013066200467069373	7.066834905981016e-165	-377.97112764384093	0.9973284528264549	1	1	1
Individual_6861	10916	Protocol_1	0.03920850128252107	2.5471534925983234e-12	-26.696044657669763	1.1016815399816837	0.0317882008061561	1.451564490245469e-10	-22.65320899623052	1.119202593632313	0.01245877610846464	1.2448670003492184e-10	-22.806822232634456	0.9509644316021397	0.9999999999974527	0.9999999998548432	0.9999999998755134
Individual_6862	7356	Protocol_1	0.031538879825992384	3.494217517273566e-18	-40.19542220960422	0.8861803068072391	0.03221859706362153	3.423513468795993e-8	-17.190013355927793	1.1343560340733856	0.012098966829798804	7.737464222441594e-9	-18.677191815126005	0.9235005922014814	1	0.9999999657648649	0.9999999922625356
Individual_6863	1638	Protocol_1	0.038461538461538464	1.6072152975431996e-6	-13.341005898141493	1.0806933582350882	0.028083028083028084	2.1572651141389955e-6	-13.046667132108585	0.9887504504969422	0.013431013431013432	2.255115397916623e-4	-8.39691368911715	1.0251742179223096	0.9999983927847024	0.9999978427348858	0.9997744884602083
Individual_6864	1038797	Protocol_1	0.037193984965301206	1.335877372057233e-30	-68.78796450630195	1.0450776054757152	0.028806398170191098	9.993705918592132e-80	-181.90485195283085	1.0142189468942624	0.013165228625034536	4.48081558755947e-158	-362.30863961240703	1.0048871612527157	1	1	1
Individual_6865	216091	Protocol_1	0.03736851604185274	1.6018519974310268e-28	-64.00122214557793	1.0499815844318217	0.029256192992766935	2.374342440256966e-61	-139.59297014074522	1.0300553742246124	0.012855695054398378	1.0426023727869888e-86	-197.9805981283023	0.9812608103576381	1	1	1
Individual_6866	34591	Protocol_1	0.039027492700413405	2.905361512171633e-18	-40.37997384652205	1.096595555897534	0.028186522505854125	1.8843746944830444e-34	-77.65429712299587	0.9923942939204728	0.01367407707207077	9.063768222012317e-18	-39.24224672176367	1.0437269935118954	1	1	1
Individual_6867	37334	Protocol_1	0.03741897466116677	3.9645534841150377e-22	-49.27947881147044	1.0513993720955395	0.030213746183103872	4.743776623897377e-27	-60.612963936277396	1.0637690159843702	0.012026570954090106	5.903460306743632e-29	-64.99942902516685	0.9179746960625431	1	1	1
Individual_6868	72617	Protocol_1	0.03861354779183938	3.4116937125622413e-22	-49.42966318798223	1.0849645205498832	0.030034289491441397	2.2011601834292116e-38	-86.70924895630864	1.057450684349998	0.013729567456656155	2.440967472434522e-30	-68.18515832400752	1.0479625124406586	1	1	1
Individual_6869	3065	Protocol_1	0.043393148450244695	1.2209059492030054e-5	-11.31332009135419	1.2192618704003049	0.03230016313213703	6.149559810339145e-6	-11.99912390468339	1.1372278215014195	0.014029363784665579	9.729227797790976e-5	-9.237693637933058	1.0708456305077851	0.9999877909405083	0.9999938504401895	0.9999027077220222
Individual_6870	132226	Protocol_1	0.036664498661382786	1.5074035094968948e-29	-66.36457905622389	1.030200084845767	0.029079001104170134	1.9250570758172593e-55	-125.98722449759711	1.0238167820344641	0.013227353168060745	9.928183713738927e-56	-126.6493876553284	1.0096290580677103	1	1	1
Individual_6871	179645	Protocol_1	0.03762420328982159	2.1675441349393653e-27	-61.39620271923356	1.0571658917091207	0.028918144117565197	7.510960007440269e-62	-140.74391247747312	1.0181533109336631	0.013142586768348688	1.6486414642378935e-70	-160.68100491582095	1.0031589336815463	1	1	1
Individual_6872	760063	Protocol_1	0.03707061125196201	7.467493321826771e-31	-69.36957850600608	1.041611047508467	0.029067327313656893	4.893994528111096e-75	-171.10587312761467	1.0234057698888064	0.013021289024725583	7.627726981860508e-151	-345.65855914657897	0.9939004127148843	1	1	1
Individual_6873	26372	Protocol_1	0.0385257090853936	6.180276288941819e-18	-39.625168696474034	1.0824964261769334	0.028097982708933718	1.2477449052758294e-29	-66.55362985059705	0.9892769746686766	0.013537084786895193	3.2571833616213233e-15	-33.35791357249743	1.03327052576003	1	1	0.9999999999999964
Individual_6874	3643	Protocol_1	0.03513587702443041	2.391110749535194e-10	-22.15409292296069	0.9872488323377362	0.024430414493549272	3.1450219646566794e-11	-24.18261514878245	0.8601488153238803	0.010979961570134504	6.263980037736369e-7	-14.28327925270039	0.8380881735616215	0.999999999760889	0.9999999999685496	0.9999993736019962
Individual_6875	130637	Protocol_1	0.037447277570672934	3.524877515990406e-27	-60.909951822415465	1.0521946280199126	0.0291035464684584	4.93887205565184e-55	-125.04504313835909	1.0246809780152495	0.01279116942367017	4.3280614874892655e-63	-143.5977411102756	0.9763356412065903	1	1	1
Individual_6876	55760	Protocol_1	0.037464131994261116	4.579715354241281e-24	-53.740405385391355	1.052668204074257	0.030416068866571017	5.000411660592023e-32	-72.07320273464606	1.0708924160618993	0.012948350071736012	9.345139651255593e-32	-71.44786659105901	0.9883330640951223	1	1	1
Individual_6877	741449	Protocol_1	0.0368885789852033	1.9094811805771835e-31	-70.73330631086152	1.036496299905031	0.028401144245929256	8.953937744756895e-83	-188.92246931149688	0.9999507205835211	0.012962455947745564	1.8360538347966971e-152	-349.3853155215418	0.9894097498180932	1	1	1
Individual_6878	74518	Protocol_1	0.03795056228025444	5.235637184719967e-24	-53.606553678662536	1.0663359355365087	0.02937545291070614	5.038107221554669e-43	-97.39412853847656	1.0342542909952679	0.01337931774873185	7.393122816934878e-35	-78.58992803575691	1.0212283443718742	1	1	1
Individual_6879	151551	Protocol_1	0.03625842125753047	3.46499618897124e-31	-70.13742635003815	1.018790110860681	0.02855804316698669	2.767533476577652e-62	-141.74231928377898	1.0054748356618297	0.012906546311142783	1.1374778255442748e-67	-154.14438785297511	0.9851422298522338	1	1	1
Individual_6880	551928	Protocol_1	0.0330224232146222	3.401560353828774e-45	-102.3920949307883	0.9278649494626303	0.02670094650026815	2.315921053844482e-101	-231.72128692055534	0.9400899647566857	0.013086851908219913	4.822176032426956e-131	-300.0654218970247	0.9989047542082692	1	1	1
Individual_6881	600666	Protocol_1	0.03705719984150926	9.644837928417882e-31	-69.11371504028808	1.0412342133312449	0.02902444952769093	4.744121308321779e-74	-168.83439064929675	1.0218961239181221	0.013167051239790499	5.78831863794655e-132	-302.1853904164835	1.0050262793964517	1	1	1
Individual_6882	12249	Protocol_1	0.03706425014286881	1.0344361713608176e-15	-34.50491987860029	1.0414323128914182	0.030043268838272512	1.8376302953011866e-14	-31.627714443318244	1.0577668302156853	0.014123601926687893	6.360456265776993e-8	-16.570580565666912	1.0780387223799959	0.9999999999999991	0.9999999999999813	0.9999999363954373
Individual_6883	609585	Protocol_1	0.03649203966633037	1.2088778853159377e-32	-73.49303041397958	1.0253543272922199	0.02828809764019784	9.845654712086237e-83	-188.8275325066364	0.9959705628165729	0.012982602918378897	4.942392902483479e-141	-323.06664850502585	0.9909475455301308	1	1	1
Individual_6884	11625	Protocol_1	0.0370752688172043	2.3332500111180133e-15	-33.691514244681926	1.0417419159038621	0.0269247311827957	1.0218483253292038e-19	-43.72750369577747	0.9479690013409617	0.012215053763440861	1.425666748627514e-11	-24.973796424854097	0.9323613778762757	0.9999999999999973	1	0.9999999999857434
Individual_6885	2313	Protocol_1	0.03545179420665802	2.290813831250355e-8	-17.59177358178683	0.9961254819529649	0.03501945525291829	1.9563064530603603e-4	-8.539086489508325	1.2329689681294131	0.009511456982274102	2.564433890887584e-6	-12.873770244570347	0.725998862497511	0.9999999770918617	0.9998043693546942	0.9999974355661091
Individual_6886	48104	Protocol_1	0.037502078829203395	2.887364221668065e-23	-51.899113086919684	1.0537344352789493	0.028563113254615	2.629521499948097e-39	-88.83401673631428	1.0056533438843664	0.012431398636288043	2.478746489478281e-32	-72.77496999120538	0.9488747398025229	1	1	1
Individual_6887	3295	Protocol_1	0.03490136570561457	5.2399707967014e-10	-21.369535004247627	0.9806595268961802	0.028528072837632777	3.2460659805761064e-8	-17.243236915872647	1.004419636893285	0.011836115326251897	4.143498962149445e-6	-12.393965823626582	0.9034374312224166	0.9999999994760027	0.9999999675393402	0.999995856501038
Individual_6888	2801	Protocol_1	0.03213138164941092	1.3938440566879728e-10	-22.693785491232592	0.9028284392253145	0.02570510531952874	4.872323639508997e-9	-19.139694875402117	0.9050282750710722	0.013923598714744734	1.0839941499869477e-4	-9.129579460373657	1.0627727011345458	0.9999999998606155	0.9999999951276766	0.9998916005850015
Individual_6889	16287	Protocol_1	0.0352428317062688	1.460333963091693e-20	-45.67303670847447	0.9902540479094035	0.027813593663658133	1.5706985114165183e-22	-50.2053516137224	0.9792641727798885	0.014060293485602013	1.775898456953454e-9	-20.148959367373916	1.0732064599515903	1	1	0.9999999982241015
Individual_6890	151018	Protocol_1	0.036148008846627555	1.5962441149537061e-31	-70.91248444125246	1.0156877399233137	0.029347495000595955	2.436740314302551e-55	-125.75151890528772	1.0332699457126058	0.013084532969579786	6.122955597364157e-64	-145.55340103092726	0.9987277522181355	1	1	1
Individual_6891	2208993	Protocol_1	0.03698698909412569	1.5773946502728964e-31	-70.92436335232357	1.0392614298335172	0.028692259323592244	1.2024616940087782e-83	-190.93019185130956	1.0102003333864826	0.013173423365307179	2.9146142653163365e-184	-422.60591962736527	1.0055126566029535	1	1	1
Individual_6892	205018	Protocol_1	0.03628461891151021	7.650961208871392e-32	-71.64789168764561	1.0195262132577694	0.028407261801402805	9.210196302757368e-69	-156.65806025246033	1.0001661081732256	0.012740344750217054	8.576054167146728e-87	-198.17592917004163	0.9724562507848563	1	1	1
Individual_6893	439608	Protocol_1	0.038072555549489545	3.1698761208940246e-27	-61.01610500229596	1.0697637057476148	0.02947853542246729	1.1560797187161853e-66	-151.82558140890737	1.0378836318071225	0.013309584902913505	4.0565372221281046e-110	-251.88403052061201	1.015905714322957	1	1	1
Individual_6894	2186	Protocol_1	0.036596523330283626	9.123534149075243e-8	-16.209823407349877	1.028290112135857	0.032479414455626715	2.144198944533228e-5	-10.750137992553707	1.1435389225097794	0.010064043915827997	5.953724667473728e-6	-12.031487585983792	0.768177204463286	0.9999999087646586	0.9999785580105547	0.9999940462753324
Individual_6895	851168	Protocol_1	0.036588546561900824	1.5375411627577572e-32	-73.25253848294393	1.0280659806799588	0.028538431895935936	5.9078139343368e-82	-187.03570175518811	1.0047843597975845	0.012902270762058724	1.2114469677734621e-162	-372.82696957874015	0.9848158819775218	1	1	1
Individual_6897	4086752	Protocol_1	0.036882590379841984	5.552366140687257e-32	-71.96849880724928	1.0363280319080153	0.028746055547290365	4.821282864749873e-84	-191.84410776433774	1.012094396956098	0.013106006921878303	1.175161062679387e-202	-464.9607835719742	1.0003668349549972	1	1	1
Individual_6898	310480	Protocol_1	0.037129605771708325	7.737251301043814e-30	-67.0315062943571	1.0432686771356818	0.028755475392939964	6.222488690597057e-71	-161.65537166482076	1.0124260519543453	0.013501674826075753	1.697850436851739e-86	-197.49295499542654	1.0305677230954222	1	1	1
Individual_6899	1061143	Protocol_1	0.035959338185334117	7.863498070137619e-35	-78.52824670026327	1.010386466528919	0.02860406184651833	2.763354610566207e-82	-187.79553224521928	1.0070950665708207	0.013222534568856413	6.966291792711906e-156	-357.26219144787484	1.009261259785313	1	1	1
Individual_6900	1190298	Protocol_1	0.03451404606241462	3.932734072989484e-40	-90.73406884289012	0.9697766089822558	0.027521679444979325	1.5925259361316413e-96	-220.58284753267193	0.9689864237290458	0.012989184221094213	1.0798274935674337e-173	-398.27041978777	0.9914498889980112	1	1	1
Individual_6901	2070391	Protocol_1	0.0361197474293503	1.6541681645183961e-34	-77.78459489895046	1.014893649848722	0.02862454483235292	2.414493917100913e-84	-192.53565810449194	1.0078162338684353	0.013037633954166145	4.698734039507319e-191	-438.24645964272514	0.9951480028794158	1	1	1
Individual_6902	2270314	Protocol_1	0.033978559793931586	1.970330100314837e-42	-96.03037281342564	0.9547305011840874	0.027478137385401315	1.539067902199332e-99	-227.52474723153986	0.9674533899373892	0.013183638915145658	2.3226356107051556e-184	-422.83295453093325	1.006292398084868	1	1	1
Individual_6903	13203	Protocol_1	0.03612815269256987	1.530598457401564e-17	-38.71828777334464	1.0151298211642479	0.028251155040521093	9.588146821254653e-19	-41.48858913741	0.9946698835605853	0.010906612133605999	1.1947228012916263e-15	-34.360862201881694	0.8324894931929073	1	1	0.9999999999999991
Individual_6904	11157	Protocol_1	0.03728600878372322	7.950219281277706e-15	-32.46557688407417	1.047663293239286	0.0305637716231962	8.773530290942437e-13	-27.761866941809192	1.0760927515357313	0.011741507573720535	3.4751550644787137e-12	-26.385382015032317	0.8962161273938634	0.999999999999992	0.9999999999991225	0.9999999999965246
Individual_6905	139586	Protocol_1	0.03692347370080094	6.455376451217137e-29	-64.91005435490821	1.0374767725770118	0.02786096026822174	6.505197817077531e-67	-152.40059970909473	0.9809318615868902	0.013167509635636811	5.352560413411907e-59	-134.17494545827844	1.005061268238184	1	1	1
Individual_6906	579973	Protocol_1	0.03746208875240744	2.1668690448516527e-29	-66.0016844076397	1.052610793008843	0.029101354718236883	6.248328407020983e-73	-166.2563978154661	1.0246038106238808	0.013316137130521594	1.1400374623168825e-123	-283.0869053147197	1.0164058385204553	1	1	1
Individual_6907	22848	Protocol_1	0.03855917366946779	4.140703553289153e-17	-37.72308086709178	1.0834367149743054	0.029149159663865547	8.647184426478323e-24	-53.10480846372897	1.0262869325930137	0.012955182072829132	5.337840869494556e-16	-35.166540248252	0.9888545430895005	1	1	0.9999999999999996
Individual_6908	151566	Protocol_1	0.03695419817109378	4.8764859255012903e-29	-65.19054283359016	1.0383400695825116	0.028410065581990683	1.328187064137575e-63	-144.7790459559413	1.0002648239994238	0.013485874140638402	3.940000509411542e-56	-127.57358435506445	1.0293616744663239	1	1	1
Individual_6909	2272993	Protocol_1	0.03667631180562369	1.3540635382029164e-32	-73.37961287612576	1.0305320108953135	0.02871368279620747	1.9250254537024355e-83	-190.4596235281509	1.010954613449761	0.013147862751887049	1.095298206552189e-186	-428.18980063594955	1.0035616435980759	1	1	1
Individual_6910	17860	Protocol_1	0.03729003359462486	7.651263662839493e-18	-39.411660855010965	1.0477763824859343	0.027771556550951846	4.9263083584942994e-24	-53.66745233596643	0.9777841253290565	0.012933930571108622	1.8110202224066976e-13	-29.339715863652394	0.9872324397562039	1	1	0.9999999999998188
Individual_6911	6986	Protocol_1	0.035785857429144	1.636717972608058e-13	-29.440913208449746	1.0055119995030164	0.030632693959347267	8.121486973604898e-10	-20.93133766689184	1.0785193769949655	0.011737761236759233	5.045905887994318e-9	-19.10468863266922	0.8959301736879794	0.9999999999998361	0.9999999991878514	0.9999999949540941
Individual_6912	249524	Protocol_1	0.03701848319199756	7.245990270771911e-30	-67.09710454005268	1.0401463518557543	0.02879081771693304	7.961569261863981e-68	-154.50116019971878	1.0136703885218423	0.013108959458809574	1.8855418662640998e-87	-199.69068784868227	1.000592198793322	1	1	1
Individual_6913	1446	Protocol_1	0.03112033195020747	3.806123743814822e-8	-17.084069424719946	0.874419937161171	0.029737206085753802	1.0217973042115637e-5	-11.491352107307964	1.0469909379743463	0.011756569847856155	1.0337752582925818e-4	-9.177019588392591	0.8973658139150205	0.9999999619387626	0.9999897820269579	0.9998966224741708
Individual_6914	407198	Protocol_1	0.03751000741653938	6.188691473023785e-29	-64.95224402617329	1.0539572129424781	0.028268802891959193	2.836775710915144e-79	-180.8615542523706	0.9952912311235381	0.012981399712179332	1.9166279919016326e-118	-271.0544735854981	0.9908557061480191	1	1	1
Individual_6915	733320	Protocol_1	0.03635247913598429	2.970668490314828e-33	-74.89652106040172	1.0214329516985838	0.02864370261277478	8.358334542984245e-80	-182.08354824961984	1.0084907431829804	0.013111602029127803	1.2441238920599354e-144	-331.35382181009646	1.0007939032271094	1	1	1
